state,geoid,name,total_pop,total_hholds,speak_only_english,educ_less_than_hs,educ_hs_grad,educ_some_college,educ_college_grad,educ_post_grad,income_u10k,income_10k_to_u15k,income_15k_to_u25k,income_25k_to_u35k,income_35k_to_u50k,income_50k_to_u65k,income_65k_to_u75k,income_75k_or_more,marital_never_married,livinginarea_1_to_4,livinginarea_5_to_17,livinginarea_18_to_19,livinginarea_20_to_49,livinginarea_50_plus,citizenship_non_citizen,incomepovertyratio_u1,incomepovertyratio_1_to_2,incomepovertyratio_2_plus,hh_with_earnings,employ_employed,employ_unemployed,inequality_index_gini,hhtype_married_couple,hhtype_m_householder,hhtype_f_householder,hhtype_living_alone,traveltowork_drove_alone,traveltowork_carpooled,traveltowork_public_transit,commutetime_u10,commutetime_10_30,commutetime_30_60,commute_time_60_90,commutetime_90_plus,structure_year_built_median,worktype_for_profit,worktype_non_profit,worktype_government
VT,_50005,"Caledonia County, Vermont",4507,2222,0.9718501465048137,0.118183133227253,0.3457254448141183,0.25690727614639086,0.1696803124547953,0.1095038333574425,0.23529646636055102,0.10632860850469156,0.16973447793970853,0.14945098822120184,0.13607506488321022,0.0590537033339988,0.021800758634457976,0.044360151726891596,0.28033539628668397,0.04384457250699289,0.16550399352947123,0.026926835844033298,0.3815926936946045,0.38213190442489803,0.005402556331532481,0.1489260897030954,0.24968414403032219,0.6013897662665825,0.789111794208057,0.6117699618227601,0.04487856388595565,0.435,0.48883675780618024,0.05007280375343796,0.10459472577252872,0.2839346384080246,0.7748502178649237,0.10573257080610021,0.0008850762527233115,0.24107208062513694,0.4619878770174542,0.22544365734316804,0.0476155699992697,0.023880815014971152,1955.0,0.9701752393929072,1.023201241436736,4.438666212482495
VT,_50007,"Chittenden County, Vermont",12768,5162,0.9191616347002536,0.07187318974142926,0.23181842119121596,0.24947074622149665,0.2755595344673232,0.17127810837853494,0.22244365967012905,0.07989285970520475,0.13717784172891273,0.12303596055579027,0.13444353212215907,0.09300638537024784,0.03472493483095908,0.11291184043748953,0.37711151678451565,0.044127969762419006,0.15530507559395249,0.041218952483801294,0.4708895788336933,0.2884584233261339,0.028378521640030744,0.10385561936013125,0.09775225594749795,0.7983921246923708,0.8582188671632005,0.6877121080809635,0.035856896398111175,0.433,0.4736965987995763,0.03455000924696111,0.09228467190100707,0.27581163099581363,0.7279891370238355,0.09820324434422056,0.02021047016318712,0.17351499331508244,0.6025848347870376,0.1985611510791367,0.015254345196409244,0.010084675622333991,1974.0,0.9902584308007322,1.0117581360717278,3.6412062172307884
VT,_50009,"Essex County, Vermont",1627,1125,0.9249433840181172,0.17625668449197862,0.4447058823529412,0.21796791443850266,0.1118716577540107,0.04919786096256684,0.21719955898566704,0.11889011392870268,0.2010290334435869,0.16207276736493936,0.11117236310180081,0.06174200661521499,0.014516721793458287,0.02701212789415656,0.23539140022050717,0.029634300126103404,0.16519546027742749,0.02742749054224464,0.37578814627994955,0.4019546027742749,0.013206960845245494,0.23283082077051925,0.22529313232830822,0.5418760469011725,0.7125136811382707,0.5809648466716529,0.04525056095736724,0.404,0.5508938343670193,0.04377964246625319,0.06822327617657789,0.27179861364465524,0.7874958430329232,0.11107416029265048,0.0009976720984369804,0.1954703832752613,0.4445993031358885,0.310801393728223,0.02613240418118467,0.022996515679442508,1969.0,0.9907318015060823,0.9127630816759992,4.508090364935316
VT,_50011,"Franklin County, Vermont",5511,2397,0.9524032668362565,0.128116992687957,0.40534966564589714,0.2579213799137554,0.13286669583151053,0.07574526592087995,0.19224916036943746,0.09212321578505457,0.15577770780856423,0.13888014273719562,0.17469563392107473,0.08498635600335852,0.035395675902602855,0.055126994122586065,0.2750577246011755,0.05405237424380542,0.18801276207839562,0.03420485621944145,0.42079638684014253,0.302933620618215,0.010530494557155094,0.13439079658358027,0.19583405961303818,0.6697751438033815,0.803763440860215,0.6585941480945101,0.04368814868452812,0.398,0.5367566381391267,0.04641211323238973,0.11400043888523151,0.22997586131226685,0.7403356433163564,0.14865993153544294,0.004842615012106538,0.1945528704881365,0.37248366299723695,0.3584930485505022,0.05609403096355423,0.01837638700057015,1972.0,0.98637767148998,1.0151056487255554,3.630380819761458
VT,_50013,"Grand Isle County, Vermont",1361,817,0.9639339714246081,0.08725939505041247,0.3481209899175069,0.2702108157653529,0.1847846012832264,0.10962419798350137,0.16924046643554996,0.0817838008194138,0.15316734951150332,0.15206429246769618,0.1575795776867318,0.10620863536085723,0.038922155688622756,0.0852505515285219,0.21493854396470216,0.037607066381156316,0.16916488222698073,0.030781584582441113,0.35479122055674517,0.4076552462526767,0.0165016501650165,0.09278350515463918,0.23505154639175257,0.6721649484536083,0.8286445012787724,0.6615804690009637,0.048024413748795375,0.422,0.5613810741687979,0.05754475703324808,0.09335038363171355,0.23273657289002558,0.7700411099691675,0.10611510791366907,0.004367934224049332,0.15384615384615385,0.2516722408026756,0.5209030100334449,0.058807134894091416,0.014771460423634336,1973.0,0.9599769564294593,1.206512840726479,3.900609441799824
VT,_50015,"Lamoille County, Vermont",2907,1370,0.9542406972846128,0.08611949649712365,0.30204476846841716,0.28894458050919863,0.22344364071310588,0.09944751381215469,0.22545367717287487,0.11017191977077363,0.15725883476599808,0.14398280802292263,0.12822349570200572,0.08548233046800383,0.021919770773638967,0.06857688634192932,0.30191021967526266,0.04092051210465441,0.15662266182746382,0.02999242212738803,0.4259562078730108,0.34650819606748295,0.016988080624084266,0.14969105042854294,0.14630257125772375,0.7040063783137334,0.7938908057641567,0.6477768090671316,0.04286544609125254,0.431,0.4983762938908058,0.045260807793789326,0.08899939111020905,0.2871930180637305,0.7439173680183626,0.1045141545524101,0.0022953328232593728,0.2318204406162001,0.41684611562034124,0.2708298823919165,0.07089614046711944,0.009607420904422726,1976.0,0.9787662047384891,1.1117568171658472,4.587840858292356
VT,_50017,"Orange County, Vermont",4862,2397,0.9749481874704577,0.10456796917996698,0.35723220093060487,0.2555160854555461,0.16590784009606244,0.11677590433781958,0.2044194288096727,0.09426725036481134,0.17202418178027934,0.14634146341463414,0.15655618094642484,0.07429643527204503,0.03068584531999166,0.06404002501563477,0.27654784240150093,0.04170324846356453,0.1679948672924968,0.032585939082866215,0.39174039305733777,0.3659755521037347,0.007247127031783829,0.10331125827814569,0.2208609271523179,0.6758278145695364,0.8078675311021553,0.650478043827735,0.04298163973263389,0.391,0.5413527247240232,0.04652181531452602,0.07639740669353426,0.2688803224110741,0.7361064669297132,0.13361867183842707,0.004547582424931452,0.17426312005751257,0.40632638389647735,0.34399712437095614,0.05291157440690151,0.022501797268152407,1971.0,0.9483214380121596,1.240847211208036,3.8338950568332013
VT,_50019,"Orleans County, Vermont",4849,2762,0.9357336430507163,0.15877147319104634,0.4040603852160333,0.23753253513794897,0.13394065590838106,0.06569495054659032,0.22524916943521595,0.111140642303433,0.1983610188261351,0.15047619047619049,0.12044296788482835,0.050586932447397565,0.014573643410852714,0.03875968992248062,0.2606423034330011,0.041480722803423804,0.1667276318677299,0.031092252542248885,0.36937596020191676,0.39132343258468066,0.014267375756464331,0.15125601282736503,0.2982362373062533,0.5505077498663816,0.7541777440182301,0.5861525293932159,0.03977656651200504,0.414,0.5405431067223699,0.044436004557538926,0.08754272692745917,0.26167869350550704,0.7774952320406866,0.09726636999364272,0.0003178639542275906,0.200679983000425,0.5430514237144072,0.1928601784955376,0.02983425414364641,0.03357416064598385,1967.0,0.917638254293367,1.067787931306129,4.382779265794864
VT,_50021,"Rutland County, Vermont",8143,4318,0.9674571433312866,0.11495364953649537,0.37489874898748987,0.25285752857528576,0.17115921159211592,0.08613086130861308,0.22024065722252373,0.10481501581301346,0.17087411344199713,0.14190542133727568,0.13831240526227145,0.07657615509852723,0.028070438085970394,0.05836779759342778,0.2846903830679117,0.03992763716119943,0.15128956342154556,0.029025182908281703,0.3891904007172246,0.3905672157917487,0.007977126970587306,0.15086990392105948,0.24339998268847918,0.6057301133904613,0.7897226816416016,0.6204950230731093,0.04757637008504634,0.426,0.4900188468787261,0.04442478556867572,0.09658063771683527,0.2885880226162545,0.7765776009096077,0.09468763817825784,0.00445328785294675,0.2873597958224192,0.4847538451205588,0.1776815098394788,0.027940089999328364,0.02226475921821479,1964.0,0.9959328397121702,1.0072652692321062,4.014391490249244
VT,_50023,"Washington County, Vermont",7287,3639,0.9536081549146641,0.07956268649415447,0.30934794306119456,0.24316391918994276,0.21841217042508437,0.14951328082962384,0.19259515711870964,0.09602264627415841,0.14775064660000406,0.1349612039997556,0.1628210088996599,0.09657251084455125,0.0339286805286846,0.0797914587703399,0.29006374355945663,0.045477382581729356,0.1574990038287625,0.029659915801874534,0.3990402106685608,0.36832348711907276,0.018115942028985508,0.11634887005649718,0.16993290960451976,0.713718220338983,0.8213800205973224,0.6779762891726082,0.034799369922069306,0.411,0.4725437693099897,0.044284243048403706,0.10372811534500515,0.29116374871266737,0.7475304602536537,0.09719235922844412,0.0076968620485494375,0.24361273730161415,0.48705627559135056,0.2221921423978884,0.03218165205915197,0.014957192649994924,1967.0,0.9479115479115479,0.9713759213759213,4.0031019656019655
VT,_50025,"Windham County, Vermont",6032,3943,0.9522364332682998,0.08914942678055277,0.3354551654704297,0.24253840407911403,0.18823682244811796,0.14462018122178558,0.20467036723086598,0.10180197424188565,0.17267780481802522,0.15178693500314458,0.14454075633698832,0.07011019660386646,0.027180006015695497,0.07035629323781138,0.2804407864154658,0.046425787518914206,0.1575954881012426,0.02982713558622587,0.3816314365628869,0.38452015223073044,0.0158846585829876,0.13334926514517864,0.24136694945632692,0.6252837853984945,0.7930590570187201,0.6495408771881155,0.035953061281105224,0.437,0.45802714155447083,0.04704178512042053,0.1092098911119455,0.30907042857909134,0.7239277451503826,0.11470012457732692,0.003781811710268731,0.24980784012298232,0.5046598770176787,0.20292083013066872,0.023107225211375863,0.01950422751729439,1971.0,0.9713923783384355,1.1317780358211056,3.942644005770787
VT,_50027,"Windsor County, Vermont",6421,3659,0.963295465041101,0.09318883191990864,0.32544407455106555,0.24114888343498653,0.20000971982601512,0.1402084902680242,0.19242750517446844,0.08923083355982522,0.1716878175241998,0.15588216846814829,0.13683594321674228,0.08120256737262445,0.02855888440551107,0.08818548640003344,0.2422278438669482,0.04179524660278274,0.15128219009979607,0.026275422734737337,0.3678559182863227,0.41279122227636117,0.014019430438678168,0.1135623869801085,0.19258589511754068,0.6938517179023508,0.7893679809820477,0.6326339731734796,0.03607337967391536,0.451,0.5027051397655545,0.04201164029838511,0.10033609312238709,0.27551438642511683,0.7632383599722029,0.10559416261292565,0.00660180681028492,0.2298833438932578,0.5109015690805412,0.21598151392046513,0.02743095672915657,0.01580261637657933,1971.0,0.990684237860296,1.0856920280446638,3.791677486367177
VA,_51001,"Accomack County, Virginia",2834,1573,0.9003685976783847,0.23687556087346695,0.373055638647921,0.21245886927909063,0.10260245288662878,0.07500747831289262,0.22968366729317322,0.10311872829791979,0.1730113726864388,0.13816061928578255,0.1171354846930649,0.05447421235385939,0.017138670319518334,0.064668217004874,0.26625465897868816,0.04568187677236401,0.17664346481051818,0.024181490074761537,0.3740912606341841,0.3794019077081722,0.05030891438658429,0.20524967989756723,0.2988476312419974,0.4959026888604353,0.7357186420004066,0.5708041958041958,0.05584693084693085,0.465,0.4672358880531273,0.05346615165684082,0.14115335095209053,0.30141627702107476,0.7429614181438999,0.1762252346193952,0.011817865832464372,0.2202836626906415,0.5691650347160406,0.16723043142840188,0.032104919589341877,0.01121595157557415,1970.0,0.9465474605288187,0.955525965379494,4.67148563819669
VA,_51003,"Albemarle County, Virginia",6347,2647,0.8918881838449666,0.09544894629956387,0.17959516596198022,0.20045277491094318,0.2657222758597729,0.2587808369677398,0.19363562370362591,0.06355186809147478,0.11419907054900623,0.11274188043164335,0.14020531940032033,0.08905925906477276,0.04031559324703967,0.14466878462467508,0.31892771811904325,0.05125388371060808,0.16333777185974258,0.03547492232578784,0.42863959165557036,0.3212938304482912,0.051202808347511466,0.07825600894354388,0.11138777376899232,0.8103562172874638,0.8363961619775573,0.6179050670939316,0.023259229588089993,0.466,0.5190274841437632,0.028432807502574944,0.08483764297717786,0.30251531414322114,0.7749524188908069,0.10627185411410614,0.022352055946532112,0.11795637035457969,0.6397830360738056,0.20753689097325848,0.022004310855302116,0.012719391743054075,1985.0,0.9294333892751538,1.093476118170436,3.9686725805162633
VA,_51005,"Alleghany County, Virginia",1354,641,0.9826384406867175,0.18584451324389406,0.3657550739594083,0.2958376332989336,0.10526315789473684,0.04729962160302718,0.20672791938352103,0.11803497332542975,0.17412566686425607,0.13344694724362774,0.11996147006520451,0.08847065797273267,0.020969176052163602,0.048162418494368704,0.19635447540011855,0.05158285680598951,0.15970052467134352,0.01933620232270235,0.3721629428756706,0.3972174733242941,0.0052448618649753006,0.130867267640659,0.21728318308983524,0.6518495492695058,0.7240751121076233,0.559807894341888,0.026714693081194656,0.396,0.555353139013453,0.052690582959641255,0.09641255605381166,0.27088004484304934,0.8622203924797585,0.08961163716206944,0.005900919445588034,0.13103352343858674,0.5666991236611489,0.2233968563082487,0.04492975379051328,0.0339407428015023,1966.0,1.0238412804268089,0.8671557185728577,3.3275091697232413
VA,_51007,"Amelia County, Virginia",673,273,0.9497338852749853,0.2542759407069555,0.411060433295325,0.23899657924743445,0.06659064994298745,0.029076396807297605,0.18369342066673183,0.09815231205396421,0.18955909668589305,0.10822172255352429,0.13422621957180564,0.08456349594290742,0.031479127969498484,0.051129142633688535,0.25457033923159644,0.03205128205128205,0.17526777020447906,0.01987990912041545,0.4021421616358325,0.37065887698799094,0.03457594785788093,0.1718077474892396,0.18185078909612626,0.6463414634146342,0.7952723535457349,0.5679582413170046,0.0464766111222646,0.412,0.5087358684480987,0.05118191161356629,0.1408016443987667,0.25858170606372044,0.7382314934465571,0.17814288351486063,0.0,0.1165680473372781,0.29329388560157793,0.40986193293885603,0.16962524654832348,0.010650887573964497,1981.0,0.9387495515475686,0.994292423600013,3.5306741463096443
VA,_51009,"Amherst County, Virginia",2400,995,0.9754390554992315,0.20812018987050093,0.3587722936540854,0.26351444767039955,0.10507396654223697,0.06451910226277709,0.23437674887139498,0.10360780509644443,0.17792784389807112,0.12647837928590083,0.12991083087714062,0.07245457598030071,0.024736037010782374,0.045591911353206734,0.2792597843524979,0.04137447405329593,0.16884482978452123,0.028401122019635343,0.3896786943771516,0.3717008797653959,0.008233649215473047,0.12909031413612565,0.23871073298429318,0.6321989528795812,0.773250315258512,0.5880315200426358,0.025200807034908068,0.398,0.5336538461538461,0.03633354350567465,0.12539407313997478,0.25,0.8107348413866953,0.10145897470218176,0.005220184714228349,0.141462734434916,0.5816077529108276,0.21397197239071325,0.036882102767900715,0.026075437495642475,1976.0,1.0584284996049702,0.7882640235581412,3.7348990878402644
VA,_51011,"Appomattox County, Virginia",973,466,0.9828665077473182,0.22140970952671135,0.4072719886248223,0.24395693682713793,0.08754824294129596,0.0398131220800325,0.195138769177728,0.11161868643337355,0.16772970177555593,0.1429925874849164,0.13420099982761594,0.0942078951904844,0.033701086019651785,0.0368901913463196,0.23039131184278572,0.036701860231272,0.1765424118365295,0.03576815341521224,0.38066508654743947,0.3703224879695468,0.001899001266000844,0.15743243243243243,0.14087837837837838,0.7016891891891892,0.7833449720670391,0.5726749258419124,0.053742802303262956,0.385,0.4780027932960894,0.062325418994413406,0.1716131284916201,0.2503491620111732,0.8282670009401442,0.09511125039172673,0.0,0.15916398713826366,0.4477491961414791,0.36559485530546626,0.014308681672025723,0.013183279742765274,1975.0,0.9768053795926323,1.1406945391937109,3.3837507715297406
VA,_51013,"Arlington County, Virginia",12285,6114,0.7049906680246716,0.08279682685373368,0.10093096440044581,0.1279420441880286,0.33599947551301385,0.3523306890447781,0.09735970805060606,0.047712517837904915,0.0939246775076005,0.08115471174509704,0.11251558172721683,0.11528503984973856,0.06179670710865188,0.31427991268592315,0.46356555042275127,0.05215252397502415,0.10712827509286277,0.0186671579513429,0.5679665793640519,0.2540854636167183,0.14805842881713135,0.09483900785703281,0.1288245262671391,0.776336465875828,0.8869694251575252,0.7635718429044256,0.02404431250781952,0.43,0.34183803417383696,0.03163793007984231,0.06064028880546604,0.43204544699511643,0.533743028612997,0.07973902764306498,0.2659659917555771,0.07822874703437734,0.4729312293998694,0.4067958537012563,0.03427384042163591,0.0077703294428610094,1964.0,0.918306207186531,0.9371397536747315,3.2058024842761785
VA,_51015,"Augusta County, Virginia",4533,1833,0.9765796754654902,0.1770449077786688,0.4171812349639134,0.22183239775461105,0.13438251804330392,0.049558941459502806,0.18673303012099887,0.09475671500901056,0.16517634943791298,0.14291598729940788,0.15036471294945508,0.07112331588432164,0.025967562001201407,0.05835407191281215,0.2312537543980091,0.04861345160898931,0.15990131711986194,0.027110829502406408,0.4071477681761193,0.3572266335926231,0.006282486512374808,0.11914405292291076,0.2399081949507223,0.6409477521263669,0.7947982127937812,0.5857464523223543,0.02286572061929448,0.397,0.5944640197609793,0.04435322750553961,0.09528133967815758,0.2382578371898725,0.8435071465577667,0.09895468259531283,0.0028342425258281777,0.11282678969337476,0.6084486708721715,0.23660672253083515,0.03166682358848821,0.010450993315130401,1978.0,0.9891642387141126,0.8936393099158674,3.441778243362687
VA,_51017,"Bath County, Virginia",233,129,0.9864284098620222,0.2339556592765461,0.45536756126021005,0.19603267211201866,0.06563593932322054,0.049008168028004666,0.22027792074112199,0.08929490478641276,0.15002573340195574,0.18502316006176017,0.16186309830159548,0.06613484302624807,0.03216675244467319,0.017498713329902212,0.18142048378795678,0.03018638573743922,0.18739870340356565,0.013573743922204213,0.3334683954619125,0.43537277147487846,0.0,0.22315035799522673,0.3138424821002387,0.4630071599045346,0.7129210658622424,0.570441254651781,0.01674641148325359,0.319,0.6053293112116641,0.030668677727501256,0.09502262443438914,0.25188536953242835,0.90741662518666,0.042309606769537086,0.0,0.12979049565661727,0.42718446601941745,0.29535002554931017,0.1257026060296372,0.021972406745017884,1963.0,0.9611289768647163,2.188672765306441,2.1620718723656687
VA,_51019,"Bedford County, Virginia",4586,2051,0.9701110435533937,0.15048217575035214,0.32486726622602663,0.29017228302091236,0.151349008559974,0.08312926644273486,0.17722788831299113,0.08816808783369559,0.14046331902877632,0.15092236526779246,0.14718831856434264,0.07936242545839603,0.036671682550298165,0.08337513236359582,0.20817774805402292,0.04432422319577182,0.18222353876615582,0.02429023557474938,0.3762336103272478,0.3729283921360752,0.006933066326840221,0.09648269150563048,0.1977617127763103,0.7057555957180592,0.8153371037356749,0.6393721633888049,0.022390317700453858,0.417,0.6239767822592648,0.030845363893436523,0.07906682542044947,0.22987051644589968,0.8425182481751825,0.09151459854014599,0.003923357664233577,0.08288659793814433,0.5215860428231562,0.3387470261697066,0.03800158604282316,0.018778747026169707,1985.0,1.0011040574109853,0.9250161008372435,3.6781672646977643
VA,_51021,"Bland County, Virginia",459,206,0.9734607218683652,0.16457960644007155,0.41303915722520373,0.28582786722321607,0.08725899423573842,0.04929437487577022,0.18880635688374503,0.1490758334772845,0.13491103817585076,0.16928657799274485,0.10157194679564692,0.05890481948523061,0.009500777336327518,0.04197616168595612,0.20020728968733806,0.023234200743494422,0.15520446096654275,0.011771995043370507,0.38166047087980176,0.4281288723667906,0.011925795053003533,0.13622526636225266,0.3926940639269406,0.4710806697108067,0.732688588007737,0.4829955947136564,0.02343612334801762,0.398,0.6363636363636364,0.027079303675048357,0.10483558994197292,0.197678916827853,0.7608861726508785,0.15126050420168066,0.0030557677616501145,0.19123973406335548,0.37543996871333596,0.3468908877590927,0.038717246773562766,0.04771216269065311,1974.0,0.9556874954746217,1.8453406704800521,3.3492505973499385
VA,_51023,"Botetourt County, Virginia",2564,1114,0.9791038909996069,0.13145027503710818,0.3559766000174627,0.28595127914083646,0.15664018161180476,0.06998166419278791,0.17712371560841583,0.0864917761300764,0.16323534946742443,0.12318867853513493,0.14313673830403853,0.08133539086905793,0.043584628702623356,0.09104595581316571,0.19082389250630433,0.042442430181283686,0.16389024987751102,0.02982606565409113,0.3841866731994121,0.3796545810877021,0.003164655145667215,0.07072691552062868,0.16820311319329,0.7610699712860813,0.7904829545454546,0.6272946767332235,0.022803050626604836,0.404,0.6355744949494949,0.03314393939393939,0.08207070707070707,0.2162247474747475,0.8517179023508138,0.08093783126519923,0.0011224044397331171,0.09324421728589215,0.5222462486075617,0.33366096586069066,0.032239040691959896,0.01860952755389555,1979.0,0.9778150963408166,0.9420187378469154,4.005450474338578
VA,_51025,"Brunswick County, Virginia",1367,575,0.9786931818181818,0.3213213213213213,0.33122311500689877,0.22433244054865675,0.07264020777534291,0.05048291534778021,0.25376784769962984,0.1044420941300899,0.13709677419354838,0.13313061872025383,0.10728450555261766,0.041248016922263354,0.011634056054997356,0.03358011634056055,0.3831967213114754,0.0363204344874406,0.13996379271328355,0.04791808101380403,0.42023082145281737,0.35556687033265444,0.002698751827279883,0.26154891304347827,0.35427989130434784,0.3841711956521739,0.7132867132867133,0.42905020443729475,0.05033849453716737,0.41,0.4164904862579281,0.058546105057732965,0.1910879817856562,0.30248820946495364,0.7870863599677159,0.09782082324455206,0.008232445520581114,0.13788324961025464,0.4306253247878053,0.28356140654772216,0.09683007102026676,0.051099948033951154,1975.0,0.9681959773872245,1.266815367457601,2.165903934161443
VA,_51027,"Buchanan County, Virginia",1400,776,0.971180787191461,0.34880737155187497,0.31778153612876886,0.24441593281623608,0.053478742637196014,0.03551641686592407,0.28469643753135976,0.1308078273958856,0.17049673858504766,0.11394882087305569,0.0613647767185148,0.04892122428499749,0.01154039136979428,0.028048168590065228,0.2244856999498244,0.041459646778840134,0.14851154440315645,0.021168218445993904,0.42862510959876415,0.36023548077324535,0.0066146540027137045,0.23825503355704697,0.3640939597315436,0.3976510067114094,0.537233483877744,0.38359303391384053,0.033099093594052345,0.461,0.5094002730805588,0.06354374540489445,0.11206806007772292,0.2909358260686903,0.811383464894059,0.11840465309513917,0.018003046669436366,0.12876206700738216,0.4040318001135718,0.38344690516751845,0.05082339579784213,0.032935831913685404,1974.0,0.9309526588088848,1.2176449994165013,3.9962656085891
VA,_51029,"Buckingham County, Virginia",988,336,0.9850706830492799,0.3683943457774556,0.358028271112722,0.14787966654584994,0.09945632475534615,0.026241391808626315,0.1943985686760253,0.09675199559592623,0.11333608587943848,0.1539361409303606,0.14629782548857692,0.03640242224057253,0.008945774841728598,0.03406275805119736,0.347233691164327,0.0423801652892562,0.05732231404958678,0.011636363636363636,0.5121983471074381,0.37646280991735537,0.01048204870700477,0.18238021638330756,0.20015455950540958,0.6174652241112828,0.7218409366168752,0.2998689926222161,0.010618492725642971,0.432,0.4858700040371417,0.03996770286637061,0.1485668146951958,0.2672587807832055,0.7891691738023605,0.08979402915991669,0.0,0.20904229460379192,0.3354399611084103,0.3067574137092854,0.12105007292173067,0.02771025765678172,1978.0,0.9803021479223049,0.5768216231030112,3.882223973142407
VA,_51031,"Campbell County, Virginia",3668,1660,0.9780798777299602,0.17540951907405872,0.35811165437418857,0.3046324687163338,0.11991381453551007,0.041932543299908843,0.20667083015289248,0.0951587907385562,0.1678347558577938,0.14747993430943954,0.1392686142530012,0.0743182291305253,0.022714130409640782,0.05188166446927116,0.249161520135082,0.0416837182110494,0.16445483776673486,0.02813992010133489,0.40997758939881124,0.3557439345220696,0.008926192379429789,0.1123055162659123,0.22215935879302215,0.6655351249410655,0.7902472215921977,0.6132909155178509,0.03490043596088135,0.407,0.5130868677704695,0.03905647539124518,0.12565207530052167,0.2752551599002041,0.8566617216631249,0.08828836053085282,0.0006415139729762239,0.12390550140426235,0.60610441103585,0.22835783908805551,0.0232529324301999,0.01837931604163225,1978.0,0.992137312633833,0.8665350642398287,4.254282655246253
VA,_51033,"Caroline County, Virginia",1940,785,0.945218050512708,0.20036944474627838,0.3844941866782571,0.2673584700641095,0.10252091709225253,0.04525698141910247,0.16215340461972874,0.10248576586585197,0.14326713882331157,0.14164699347312873,0.1597463315280285,0.08665463130120817,0.03356015368235893,0.0709623663380086,0.25334444290144886,0.05546313799621928,0.17637051039697543,0.024045368620037807,0.4175803402646503,0.3265406427221172,0.009770776832485046,0.09433354797166774,0.17369607211848037,0.7319703799098519,0.8204414396500298,0.6225937895180553,0.037890496932228,0.364,0.5255517995625373,0.046033008550407636,0.12567110757605887,0.2569099224497912,0.7671705932008288,0.1464968152866242,0.012508633259151254,0.08454763811048839,0.3091273018414732,0.42954363490792635,0.09207365892714171,0.08470776621297038,1985.0,0.9231522707034728,1.0962303354111012,4.174413772632828
VA,_51035,"Carroll County, Virginia",1650,848,0.9722572964392655,0.2866852886405959,0.35456238361266296,0.22900372439478583,0.0851024208566108,0.04464618249534451,0.24302087597216537,0.13528448628735162,0.18976668031109292,0.15415472779369627,0.0975440032746623,0.046131805157593124,0.016496111338518214,0.022390503479328694,0.18243962341383546,0.03467599510936014,0.15531177829099307,0.021124847167504415,0.37712267354978946,0.4117647058823529,0.011840615025568864,0.21106557377049182,0.31799552906110284,0.47093889716840537,0.729213125199108,0.5419965002916424,0.04270477460211649,0.389,0.5725549538069449,0.043724115960496975,0.07645747053201657,0.2785122650525645,0.7985301166320499,0.1437929381690366,0.0025563189007828725,0.1352989352989353,0.5013923013923014,0.2773136773136773,0.05683865683865684,0.029156429156429155,1974.0,0.9889903665707495,1.1624754993953041,3.444013511822845
VA,_51036,"Charles City County, Virginia",1058,499,0.9865221213009083,0.22759411427479456,0.4095165297152685,0.2512898910758647,0.06344353143512325,0.04815593349894898,0.1885544161429044,0.08600727753886868,0.1543169037380086,0.18078068144227588,0.13595765795567316,0.07360238173999338,0.02216341382732385,0.06268607343698313,0.2995368838901753,0.03724573941726223,0.14925783397471137,0.03092358438702584,0.35871357888949973,0.4238592633315008,0.0025188916876574307,0.14609375,0.18828125,0.665625,0.7894542772861357,0.5827892181483342,0.040013393604553825,0.407,0.4811946902654867,0.05051622418879056,0.11467551622418878,0.29904129793510326,0.7854417375990608,0.15791018491341355,0.0026416201937188143,0.06572629051620649,0.31782713085234093,0.5570228091236494,0.04471788715486195,0.014705882352941176,1977.0,0.9830897568546301,0.710650543197103,3.4431583031557165
VA,_51037,"Charlotte County, Virginia",1020,520,0.9931346137133918,0.2929617720614505,0.34500416815529356,0.23079671311182565,0.09038942479456949,0.04084792187686078,0.2842221552676509,0.14261323691875064,0.15868233403635634,0.1393994174952295,0.10143617555488602,0.06809279903585418,0.008938435271668174,0.0202872351109772,0.24555589032841219,0.050436854646544876,0.16719618745035741,0.035663224781572675,0.36973788721207307,0.3769658459094519,0.004418262150220913,0.19079435783221974,0.3188567186340015,0.4903489235337788,0.7185757185757186,0.5267489711934157,0.05267489711934156,0.417,0.5015015015015015,0.0413985413985414,0.15122265122265122,0.2706992706992707,0.8096921797004991,0.1187603993344426,0.003951747088186356,0.1369569869462872,0.39032741279691846,0.368499893002354,0.06740851701262572,0.03680719024181468,1974.0,0.9040560097000039,1.2367504986897173,3.947823366057809
VA,_51041,"Chesterfield County, Virginia",22312,8558,0.9081787154155173,0.10104656118620792,0.24674955669793897,0.290790366796281,0.2392042136058216,0.12220930171375052,0.15999690677802267,0.056743438717687646,0.11483156976719208,0.11389071474908385,0.15799060863438547,0.10885134061099726,0.04542310550894242,0.13951290346140133,0.2699523557892657,0.05471799796867335,0.20304975368437053,0.0355033060877616,0.4256182073196852,0.2811107349395093,0.04097527255888245,0.0846082853466093,0.13402919499291574,0.781362519660475,0.8869524000510455,0.6928546051852469,0.03391332190023378,0.38,0.5891108963958216,0.04120102820265072,0.12411353982462217,0.19845769602391847,0.8564266210054547,0.08647740613183377,0.004780158127890309,0.08399008473777095,0.5581780705654125,0.321316466610085,0.0184968139136995,0.018018564173032103,1985.0,0.9700831163629081,0.9230923292609654,3.6739184858802325
